M_S0,R_S0,M_C0,R_C0,M_I0,R_I0,SensorMassScalingFactor,SensorMassSpacingFactor,SensorReliabScalingFactor,CompMassScalingFactor,CompMassSpacingFactor,CompReliabScalingFactor,DissimilarComponentPenalty,M_SA,M_SB,M_SC,R_SA,R_SB,R_SC,M_CA,M_CB,M_CC,R_CA,R_CB,R_CC,NS,NC,NA,sensors,computers,Ibin_1,Ibin_2,Ibin_3,Ibin_4,Ibin_5,Ibin_6,Ibin_7,Ibin_8,Ibin_9,Inat_1,Inat_2,Inat_3,m,R,MTTF,Nlinks,Fields,N9
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,49,48,49,49,6,5,7,47,0.999999999,968841912.6,7,,8.986252919
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,49,48,48,48,49,6,6,1,47,0.999999998,661564590.1,5,,8.820572252
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,49,49,48,48,49,6,6,3,47,0.999999999,899176937.3,6,,8.95384516
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,48,48,48,49,6,6,5,47,0.999999999,899241302.5,6,,8.953876246
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,49,48,48,49,6,6,7,47,0.999999999,899305587.1,7,,8.953907292
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,49,48,48,49,49,6,7,1,47,0.999999999,698479783.4,6,,8.844153841
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,49,49,48,49,49,6,7,3,47,0.999999999,968767407.1,7,,8.986219519
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,48,48,49,48,6,7,4,47,0.999999999,762376687.8,6,,8.882169608
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,48,48,49,49,6,7,5,47,0.999999999,968840453.7,7,,8.986252265
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,49,48,49,49,6,7,7,47,0.999999999,968918722.7,8,,8.986287348
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,48,48,49,49,49,7,1,1,47,0.999999599,2493568.787,5,,6.39682144
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,48,49,49,49,49,7,1,3,47,0.999999998,628375069.1,6,,8.798218946
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,48,48,49,49,48,7,1,4,47,0.999999998,584382510.2,5,,8.76669721
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,48,48,49,49,49,7,1,5,47,0.999999998,661599771.8,6,,8.820595347
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,48,49,49,49,49,7,1,7,47,0.999999999,698519488.5,7,,8.844178528
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,49,48,49,48,49,7,2,1,47,0.999999998,502298534.9,5,,8.700961912
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,49,49,49,48,49,7,2,3,47,0.999999998,628374148.6,6,,8.79821831
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,48,49,48,48,7,2,4,47,0.999999998,584382510.2,5,,8.76669721
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,48,49,48,49,7,2,5,47,0.999999999,698480379.2,6,,8.844154211
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,49,49,48,49,7,2,7,47,0.999999999,698519813.5,7,,8.84417873
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,49,48,49,49,49,7,3,1,47,0.999999998,628374674.6,6,,8.798218674
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,48,49,49,49,49,49,49,7,3,3,47,0.999999999,838948639.9,7,,8.923735375
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,48,49,49,48,7,3,4,47,0.999999999,811714533.4,6,,8.909403322
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,48,49,49,49,7,3,5,47,0.999999999,968766260.9,7,,8.986219006
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,48,49,49,49,49,49,49,49,7,3,7,47,0.999999999,968844622.2,8,,8.986254133
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,48,48,49,48,49,7,4,1,47,0.999999998,584382472.3,5,,8.766697182
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,48,49,49,48,49,7,4,3,47,0.999999999,811715045.5,6,,8.909403596
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,48,49,48,48,7,4,4,47,0.999999799,4974337.679,5,,6.696735307
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,48,49,48,49,7,4,5,47,0.999999999,762376300.6,6,,8.882169388
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,49,49,48,49,7,4,7,47,0.999999999,811820030.1,7,,8.909459763
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,48,48,49,49,49,7,5,1,47,0.999999998,661599771.8,6,,8.820595347
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,48,49,49,49,49,7,5,3,47,0.999999999,968768553.2,7,,8.986220033
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,48,49,49,48,7,5,4,47,0.999999999,762376558.7,6,,8.882169535
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,48,49,49,49,7,5,5,47,0.999999999,899305946.2,7,,8.953907465
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,48,49,49,49,49,7,5,7,47,0.999999999,968915804.3,8,,8.98628604
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,49,48,49,48,49,7,6,1,47,0.999999999,698480270.9,6,,8.844154144
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,49,49,49,48,49,7,6,3,47,0.999999999,968767719.7,7,,8.986219659
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,48,49,48,48,7,6,4,47,0.999999999,762376687.8,6,,8.882169608
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,48,49,48,49,7,6,5,47,0.999999999,968841600,7,,8.986252778
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,49,49,48,49,7,6,7,47,0.999999999,968913928.2,8,,8.986285199
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,49,48,49,49,49,7,7,1,47,0.999999999,698518892.6,7,,8.844178157
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,48,49,49,49,49,49,49,7,7,3,47,0.999999999,968840036.8,8,,8.986252078
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,48,49,49,48,7,7,4,47,0.999999999,811821639.8,7,,8.909460624
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,48,49,49,49,7,7,5,47,0.999999999,968913824,8,,8.986285152
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,223,49,49,49,49,49,49,49,49,49,7,7,7,47,0.999999999,968993981.2,9,,8.98632108
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,48,48,49,49,49,48,1,1,6,52,0.999999599,2493667.929,4,,6.396838707
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,48,48,49,49,49,49,1,1,7,52,0.999999599,2493668.175,5,,6.39683875
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,48,49,49,49,48,48,1,2,6,52,0.999999998,576313031.2,4,,8.76065844
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,48,49,49,49,48,49,1,2,7,52,0.999999998,589892558.2,5,,8.770772918
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,48,49,49,49,49,48,1,3,6,52,0.999999999,668653100.8,5,,8.825200863
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,48,49,49,49,49,49,1,3,7,52,0.999999999,668671020.5,6,,8.825212502
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,48,49,49,48,48,1,4,2,52,0.999999998,496339022.5,3,,8.695778422
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,48,49,49,48,49,1,4,3,52,0.999999998,563339784.1,4,,8.750770423
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,48,48,49,49,48,48,1,4,6,52,0.999999998,576313068.1,4,,8.760658468
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,48,48,49,49,48,49,1,4,7,52,0.999999998,589892558.2,5,,8.770772918
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,48,49,49,49,48,1,5,2,52,0.999999998,563339643.1,4,,8.750770315
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,48,49,49,49,49,1,5,3,52,0.999999998,634756102.3,5,,8.802606885
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,48,48,49,49,49,48,1,5,6,52,0.999999999,668653150.5,5,,8.825200896
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,48,48,49,49,49,49,1,5,7,52,0.999999999,668671020.5,6,,8.825212502
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,49,48,49,48,49,1,6,1,52,0.999999599,2493667.93,4,,6.396838707
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,49,49,49,48,48,1,6,2,52,0.999999998,576313068.1,4,,8.760658468
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,49,49,49,48,49,1,6,3,52,0.999999999,668653349,5,,8.825201024
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,48,49,49,49,48,48,1,6,6,52,0.999999999,687009638.2,5,,8.83696283
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,48,49,49,49,48,49,1,6,7,52,0.999999999,706394034.2,6,,8.849047023
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,49,48,49,49,49,1,7,1,52,0.999999599,2493668.179,5,,6.39683875
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,49,49,49,49,48,1,7,2,52,0.999999998,589892403.6,5,,8.770772804
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,48,49,49,49,49,49,1,7,3,52,0.999999999,668671616.2,6,,8.825212889
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,48,49,49,49,49,48,1,7,6,52,0.999999999,706394255.8,6,,8.849047159
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,48,49,49,49,49,49,1,7,7,52,0.999999999,706415031.1,7,,8.849059932
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,48,49,48,49,48,2,1,6,52,0.999999998,576313068.1,4,,8.760658468
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,48,49,48,49,49,2,1,7,52,0.999999998,589892635.4,5,,8.770772975
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,49,49,48,48,49,2,2,7,52,0.999999799,4974733.219,5,,6.696769839
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,49,49,48,49,48,2,3,6,52,0.999999999,748699861.9,5,,8.874307753
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,49,49,48,49,49,2,3,7,52,0.999999999,771780818.8,6,,8.887493981
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,48,48,48,49,2,4,1,52,0.999999998,496338913.1,3,,8.695778326
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,49,48,48,49,2,4,3,52,0.999999998,651292769.7,4,,8.813776257
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,49,48,49,48,48,49,2,4,7,52,0.999999999,687047159.1,5,,8.836986548
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,48,48,49,49,2,5,1,52,0.999999998,563339607.9,4,,8.750770288
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,49,48,49,48,2,5,2,52,0.999999799,4974731.258,4,,6.696769668
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,49,48,49,49,2,5,3,52,0.999999999,771734133.9,5,,8.88746771
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,49,48,49,48,49,48,2,5,6,52,0.999999999,796289995.7,5,,8.90107126
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,49,48,49,48,49,49,2,5,7,52,0.999999999,822449165,6,,8.915109064
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,49,48,48,48,49,2,6,1,52,0.999999998,576313068.1,4,,8.760658468
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,49,49,48,48,49,2,6,3,52,0.999999999,748700484.3,5,,8.874308114
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,49,49,49,48,48,49,2,6,7,52,0.999999999,796339980.5,6,,8.90109852
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,49,48,48,49,49,2,7,1,52,0.999999998,589892519.5,5,,8.770772889
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,49,49,48,49,48,2,7,2,52,0.999999799,4974733.214,5,,6.696769839
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,49,49,48,49,49,2,7,3,52,0.999999999,771781414,6,,8.887494316
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,49,49,49,48,49,48,2,7,6,52,0.999999999,796340121.3,6,,8.901098597
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,49,49,49,48,49,49,2,7,7,52,0.999999999,822502788.5,7,,8.915137379
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,48,49,49,49,48,3,1,6,52,0.999999999,668653100.8,5,,8.825200863
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,48,49,49,49,49,3,1,7,52,0.999999999,668671119.8,6,,8.825212567
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,49,49,49,48,48,3,2,6,52,0.999999999,748699924.2,5,,8.874307789
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,49,49,49,48,49,3,2,7,52,0.999999999,771781215.6,6,,8.887494204
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,49,49,49,49,48,3,3,6,52,0.999999999,912388923.1,6,,8.960180004
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,48,49,49,49,49,49,49,49,3,3,7,52,0.999999999,912422658,7,,8.960196062
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,48,49,48,49,3,4,1,52,0.999999998,563339784.1,4,,8.750770423
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,49,49,48,48,3,4,2,52,0.999999998,651292769.7,4,,8.813776257
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,49,49,48,49,3,4,3,52,0.999999999,771734133.9,5,,8.88746771
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,49,48,49,49,48,48,3,4,6,52,0.999999999,796289995.7,5,,8.90107126
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,49,49,48,49,49,48,49,3,4,7,52,0.999999999,822449690.7,6,,8.915109342
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,48,49,49,49,3,5,1,52,0.999999998,634755923.4,5,,8.802606763
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,49,49,49,48,3,5,2,52,0.999999999,771734133.9,5,,8.88746771
6,0.999,5,0.9996,0,1,1,0.5,1,1,0.5,1,9,3,6,9,0.9985,0.999,0.9995,3,5,10,0.999,0.9996,0.9998,3,3,,222,233,48,49,48,49,48,49,49,49,49,3,5,3,52,0.999999999,912356114.9,6,,8.960164387
